base_origin,feature,r_mean,r_std,r_full,slope_mean,slope_std,p_value,bootstrap_p,n_samples,mean_pooled_se,p_adj,neg_log10_padj,bootstrap_p_adj,neg_log10_bootstrap_padj
Os_LEA_or4,nardini_Frac I_raw,-0.38584094365164195,0.1787290541382136,-0.3988240638425196,-3.8695546345721192,2.574577695663074,0.08153135669939522,0.05,20,0.0872336874645959,0.24410876440354642,0.6124166275317425,0.1746527777777778,0.7578245027033034
Os_LEA_or4,nardini_Frac K_raw,-0.13946973508440325,0.13530894126054713,-0.1385965658283547,-1.0167032821482511,0.7985697482350657,0.2826899405360359,0.326,62,0.08758805959724825,0.517065600325913,0.2864543542905478,0.5625317324185248,0.24985297397116651
Os_LEA_or4,nardini_Frac L_raw,-0.0051351796441071575,0.14883196098360693,-0.007083970124491629,-1.0454916576781839,1.7125111948109548,0.9627331048453396,0.97,46,0.08857659553848606,0.9892844775019526,0.00467880522374776,0.9907112462006078,0.004052907023453609
Os_LEA_or4,nardini_Frac M_raw,-0.028934995062608288,0.17912802753224955,-0.03575017682194293,-2.3748725326189293,4.9399574041081635,0.8409141347748533,0.844,34,0.09416945147092629,0.9296494365368014,0.03168078959631647,0.9249063180827887,0.033902253855678785
Os_LEA_or4,nardini_Frac N_raw,0.14932307856149657,0.14649292924618995,0.14919397904753018,3.131695648285685,1.138130497473672,0.2636682506152144,0.304,58,0.08597573022475999,0.5033211766962157,0.2981547967460487,0.5461142857142857,0.2627164626775381
Os_LEA_or4,nardini_Frac P_raw,-0.17366844436601647,0.19675321163353054,-0.1892841694284045,-1.914672016339803,2.282444357132802,0.33469940883081306,0.39,28,0.09330486585609876,0.5630561961267524,0.2494482579909238,0.6207911392405063,0.20705449053597721
Os_LEA_or4,nardini_Frac Q_raw,0.22193626248615625,0.13809064066949428,0.2293149466852936,3.022757896301803,0.877199732968058,0.08911802544026645,0.124,56,0.0854470616003939,0.2583652264925304,0.5877659386593604,0.3223359173126615,0.4916912991367678
Os_LEA_or4,nardini_Frac R_raw,0.082626965970361,0.12949414331162118,0.08204520937782053,-0.2689423097628991,0.8483316269788965,0.5261150638994485,0.51,62,0.090059385088146,0.7230488446486957,0.1408323635009387,0.7145682451253482,0.14595628742445538
Os_LEA_or4,nardini_Frac S_raw,-0.5458984449750207,0.1121517406436829,-0.5541069392203858,-3.0424996938982125,0.7114427154824909,2.4601197888885383e-05,0.001,51,0.08906042649122961,0.000485270687768994,3.3140159409629866,0.008902654867256637,2.050480462763511
Os_LEA_or4,nardini_Frac T_raw,0.3407482305822323,0.15465985086650155,0.34230337377087766,2.7721483040173807,0.9065229188148852,0.024649815012046602,0.042,43,0.08485554315128187,0.10289507843202855,0.9876053974526171,0.15533823529411764,0.8087216329163897
Os_LEA_or4,nardini_Frac V_raw,-0.33574911569062765,0.12419169955870352,-0.33419905553872525,-3.7104277751644252,1.7363141565307265,0.018929088922779086,0.016,49,0.08739228326850432,0.08515764273980052,1.0697763688314854,0.07283257918552036,1.1376743103092775
Os_LEA_or4,nardini_Frac Y_raw,0.28742075557561103,0.09435560623657561,0.2776335171472057,19.046583271557044,9.85001246478871,0.09617158634770158,0.001,37,0.08984023664233584,0.2710045262346997,0.5670234556114305,0.008902654867256637,2.050480462763511
Os_LEA_or4,nardini_Frac K+R_raw,-0.04528647245936566,0.23287142453836712,-0.05748291017479697,-0.5823716516899815,0.8351316359386443,0.7944627765400293,0.816,23,0.1006362458487039,0.900033280629808,0.0457414313088412,0.9117221609702315,0.040137488800136276
Os_LEA_or4,nardini_Frac D+E_raw,-0.38737291673244534,0.2095536639287083,-0.3992093071979119,-1.5143631914146556,0.7592112212358084,0.05914714824349217,0.096,23,0.1006362458487039,0.1925632075500101,0.7154266885739701,0.2799304347826087,0.5529498813137971
Os_LEA_or4,nardini_Frac Polar_raw,0.11684885843000961,0.21161201501154933,0.1273419206628897,1.4154272076287813,0.6274010463453706,0.4948211279589182,0.57,31,0.09679674552003888,0.7021016286694947,0.15360001952855823,0.755494071146245,0.1217689395030804
Os_LEA_or4,nardini_Frac Aliphatic_raw,0.24905580205245662,0.203499015844531,0.24863494917818615,0.29156291054737654,2.056495301704533,0.21109407021825022,0.226,27,0.09375170943740689,0.4446026285770318,0.35202797399617,0.4630317545660426,0.33438922418742195
Os_LEA_or4,nardini_Frac Aromatic_raw,0.06841971471968353,0.2337806330548959,0.07256133782182413,11.167326398297847,17.197846403481982,0.7361587890427754,0.752,24,0.09683795619595677,0.8581053430477582,0.06645939385753005,0.8665658648339061,0.06219842239401889
Os_LEA_or4,nardini_R/K Ratio_raw,0.1469305348683268,0.10353567914132716,0.14774843310563499,0.11927905086597503,0.06826561144899472,0.1288332751973275,0.14,107,0.08909183469843837,0.3266020701739737,0.48598106680607456,0.3547607052896726,0.45006449036496843
Os_LEA_or4,nardini_E/D Ratio_raw,-0.23480586791716326,0.09083641124481846,-0.24150339094336562,-0.3384747955882288,0.17028310827644005,0.012210574354457654,0.01,107,0.08909183469843837,0.060214891179335296,1.2202960941693768,0.052395833333333336,1.280703247983641
Os_LEA_or4,nardini_Frac Chain Expanding_raw,-0.23068996758393995,0.1686576071568502,-0.2336222244470042,-1.2613272218254334,0.541188660491398,0.14681667383445768,0.192,40,0.09161979347609764,0.35675742482479333,0.44762697959556663,0.4226520787746171,0.374016990646392
Os_LEA_or4,nardini_FCR_raw,-0.25495816969920904,0.29414597889243965,-0.274689801137376,-0.7889278037722711,0.5999921784939266,0.32177949432193553,0.374,15,0.0953990089061555,0.5514653684631468,0.258481755676381,0.6107857142857143,0.21411112924403672
Os_LEA_or4,nardini_NCPR_raw,0.4404657423860452,0.19876941208659565,0.4504687313477795,0.5403780362372937,0.43622245367072754,0.09197685365410004,0.046,15,0.10400793889161264,0.26512525723789293,0.5765488971007726,0.1646832740213523,0.7833505075035972
Os_LEA_or4,nardini_Hydrophobicity_raw,-0.523098317356268,0.45638105933316575,-0.5428571428571429,-0.13071866676317284,0.14747692211311034,0.26570262390670557,0.15,6,0.10716722494634766,0.5051107915488294,0.296613352810077,0.36985294117647055,0.43197092331429016
Os_LEA_or4,nardini_Disorder Promoting_raw,-0.08465593889820654,0.2335058277646356,-0.0890345861714483,-0.5748718626819824,1.90514114489702,0.6862224002631457,0.718,23,0.08401861282059088,0.8218330174580055,0.08521641477557003,0.8418508158508158,0.07476486288649654
Os_LEA_or4,nardini_Iso point_raw,0.48003158161605014,0.19330983786891553,0.5064559871146386,0.05773175553759824,0.02310671087977291,0.03802836859133063,0.032,17,0.1055701773298554,0.1411680398630207,0.8502636154812823,0.12774603174603175,0.8936525817417296
Os_LEA_or4,nardini_PPII_raw,-0.08055963167527469,0.27180223246591584,-0.08214285714285713,-1.2178549157701009,2.943081349780903,0.7710285652881772,0.75,15,0.09172922804296967,0.8814258371362572,0.05481422321429568,0.8665658648339061,0.06219842239401889
Os_LEA_or4,nardini_A Patch_raw,0.5364033229019292,0.08237193034857737,0.538505634525278,1.9857843205565222,0.3939999467483625,4.3787591458954213e-07,0.001,77,0.08736974872152681,1.7620126803083174e-05,4.753990970516414,0.008902654867256637,2.050480462763511
Os_LEA_or4,nardini_D Patch_raw,-0.12159818014889281,0.2432793666747445,-0.13096443242368777,-0.5349758832822971,1.1294271696475935,0.582073717461686,0.584,20,0.07460407953685752,0.7604755321642287,0.11891475454589961,0.7616485788113694,0.11824536394489342
Os_LEA_or4,nardini_K Patch_raw,0.16135520218259325,0.15491205651030104,0.1628476227178139,1.086003504057716,0.9358758178467379,0.29088512293681945,0.3,44,0.09236988880463484,0.5244487753029436,0.28029692441929677,0.5428057553956834,0.26535555614248646
Os_LEA_or4,nardini_R Patch_raw,-0.3201196189794288,0.556205679021615,-0.33394720739540396,-1.6209946295553066,9.732666440367673,0.5177002083054396,0.37029501525940994,6,0.06940960490428129,0.7181483397441893,0.14378583921408836,0.608687557763017,0.21560557560873228
Os_LEA_or4,nardini_S Patch_raw,-0.4068192849739038,0.31294986524969726,-0.4367131467411468,-2.8750023968791876,4.048613164336418,0.15576151578072997,0.246,12,0.10300800886651579,0.3704399169631545,0.4312822218205871,0.4871574803149606,0.3123306244606316
Os_LEA_or4,nardini_T Patch_raw,0.347637686274056,0.10303537285949411,0.3488029715320448,1.3253756480105727,0.5140134207466145,0.002675008835378561,0.002,72,0.08365878250956899,0.018874085602429234,1.7241340795630775,0.014794117647058824,1.8299109319863278
Os_LEA_or4,nardini_Frac A_zscore,0.2880404243983399,0.1638166682835869,0.2986724471919546,0.10239759190711646,0.04896689971805219,0.04891379959158301,0.092,44,0.09332229131892006,0.16953123094667275,0.7707502846089557,0.2722117647058824,0.5650931089767912
Os_LEA_or4,nardini_Frac D_zscore,-0.01711192167887416,0.1450179340928392,-0.022002171028911378,-0.01583350147415304,0.06605112914958394,0.8733192179847157,0.918,55,0.08879461339929459,0.9446872400995956,0.024711950624274257,0.9680377358490566,0.014107712782944083
Os_LEA_or4,nardini_Frac E_zscore,-0.2046636072814627,0.09660034302839489,-0.2082883887565136,-0.13722227223479783,0.0842925507688652,0.03566002879254936,0.04,102,0.08839701816201455,0.13447683911652672,0.8713525075577554,0.14903703703703705,0.8267057921111163
Os_LEA_or4,nardini_Frac F_zscore,-0.36420609853881625,0.1006703672740213,-0.369228697569606,-0.5905477773194999,0.15924807746320102,0.0006409944053140485,0.001,82,0.08695741073040279,0.006260586133455657,2.2033850050309396,0.008902654867256637,2.050480462763511
Os_LEA_or4,nardini_Frac G_zscore,-0.21077624012007698,0.09914813699709926,-0.2153412826230269,-0.08988756182085611,0.04413043793461,0.02591073857735443,0.036,107,0.08909183469843837,0.10639266534211655,0.9730883110564115,0.13770342205323194,0.861055267002562
Os_LEA_or4,nardini_Frac H_zscore,-0.125256249998378,0.037137330333018845,-0.10227981818848483,-0.6150844285835514,0.09093540530135186,0.3516171734700493,0.001,85,0.08972743539744893,0.5808323095416578,0.23594923344884153,0.008902654867256637,2.050480462763511
Os_LEA_or4,nardini_Frac K_zscore,-0.007501098310551164,0.1347433348961982,-0.010733863302052357,-0.0081115780647627,0.05506162779740882,0.9362615854719329,0.938,58,0.08890338368437743,0.9772448574879916,0.00999660625817586,0.9718807810894141,0.01238700594874469
Os_LEA_or4,nardini_Frac L_zscore,0.1577552968775252,0.12412133785855047,0.15722767740055346,-0.02712775421817533,0.12307655090712913,0.14116044012888868,0.2,89,0.09280879959298817,0.34635951895039513,0.46047287220839794,0.43455723542116637,0.36195301463406326
Os_LEA_or4,nardini_Frac M_zscore,-0.27939904884840294,0.08654901512129676,-0.28367500107394666,-0.12327553001799603,0.05624661303423954,0.0030667196992783087,0.006,107,0.08909183469843837,0.020164183120744958,1.6954193671767586,0.034101694915254235,1.4672240352582544
Os_LEA_or4,nardini_Frac N_zscore,-0.10758331628452247,0.13038019524939595,-0.11317239569066814,0.13408988151426365,0.07958572021295364,0.32386409554768836,0.406,78,0.08551730699320086,0.5531532769456273,0.25715451045290916,0.6322538699690403,0.19910850369798133
Os_LEA_or4,nardini_Frac Q_zscore,0.09915010920929333,0.1310027762552618,0.10894071923885752,0.184217221022119,0.061455953895102805,0.33608642487707086,0.46,80,0.09225559064313985,0.5643181210723567,0.24847600368109696,0.6765497076023392,0.1697002893186335
Os_LEA_or4,nardini_Frac R_zscore,-0.11976109851183994,0.1778509597238681,-0.12325533591105194,-0.0759767535861605,0.07144950364244482,0.4873882864511089,0.504,34,0.08782936742327721,0.6945068634248155,0.1583234580144927,0.7091244755244756,0.14927752463564672
Os_LEA_or4,nardini_Frac S_zscore,-0.46303937877892165,0.08753528106612042,-0.46688969801907565,-0.21069417105808844,0.037579499906923025,1.2591570453037347e-06,0.001,98,0.08788380503499364,4.117971497106849e-05,4.385316663714115,0.008902654867256637,2.050480462763511
Os_LEA_or4,nardini_Frac T_zscore,0.48925860442673585,0.13593660695513932,0.4965414950941006,0.18611155195576787,0.048566998680149895,0.00033121983118959486,0.006,48,0.09202737826715462,0.003762767188540008,2.4244926516934906,0.034101694915254235,1.4672240352582544
Os_LEA_or4,nardini_Frac V_zscore,-0.4399549647171475,0.07829224761791546,-0.4469978076567095,-0.1401599360688815,0.04560599199800205,2.480995329087309e-06,0.001,102,0.0897779673803965,6.933003614060647e-05,4.159078573410605,0.008902654867256637,2.050480462763511
Os_LEA_or4,nardini_Frac Y_zscore,0.009948747621724843,0.028838331387042615,0.008565685078303343,-0.019777235041074825,0.06562124097370431,0.9430702645327751,0.6605504587155964,72,0.08830874797926538,0.9788265643785244,0.00929425284041719,0.81335833717,0.08971807732186204
Os_LEA_or4,nardini_Frac K+R_zscore,0.25422813783705417,0.26905501946298993,0.2662153892380712,0.023250759100632054,0.08139584215474437,0.2565781697394625,0.376,20,0.105832886996393,0.49568963752410905,0.3047901599997077,0.6120647249190939,0.21320264944124614
Os_LEA_or4,nardini_Frac D+E_zscore,-0.11425821882275596,0.26755467981727765,-0.1253313938965149,-0.06976525617187683,0.0982709557970422,0.5985460062778442,0.634,20,0.09608813783174698,0.774534559447483,0.11095919941221617,0.7982528160200251,0.09785954071235009
Os_LEA_or4,nardini_Frac Polar_zscore,-0.016458236649283225,0.11034942462228774,-0.012705429334518431,0.17012674184284696,0.06701552176106194,0.8966553962279079,0.874,107,0.08909183469843837,0.9585922726942352,0.018366076220279148,0.9413747323340471,0.026237462875781728
Os_LEA_or4,nardini_Frac Aliphatic_zscore,0.2985415542910397,0.2088737436745769,0.3041358186972748,0.04414607469352214,0.16750761261262415,0.11560312472669865,0.174,28,0.09330486585609876,0.30587796195610983,0.5144518121478261,0.4023999999999999,0.3953420279521291
Os_LEA_or4,nardini_Frac Aromatic_zscore,0.17366275774207168,0.13452616219514185,0.17473955057144486,0.4329250843065239,0.7084982596023961,0.10146073346542293,0.23814328960645811,89,0.08538525838675587,0.28167416190927586,0.5502529892047763,0.4781879228425087,0.3204013966625059
Os_LEA_or4,nardini_R/K Ratio_zscore,0.10149640365773294,0.1014283762909465,0.10367169767044207,0.02926133221009687,0.022921967855522814,0.2949635540144062,0.304,104,0.08975817690519786,0.5278867617498065,0.277459229022149,0.5461142857142857,0.2627164626775381
Os_LEA_or4,nardini_E/D Ratio_zscore,-0.28408124219475195,0.09103929575140766,-0.2887101140495629,-0.1331020778341523,0.05345768787913203,0.003753960155530293,0.002,99,0.08394096563024415,0.02405403768448073,1.6188120129738328,0.014794117647058824,1.8299109319863278
Os_LEA_or4,nardini_Frac Chain Expanding_zscore,-0.10801964744836638,0.1759111879175276,-0.11533786310782776,-0.0909558922363519,0.08485233555133546,0.4904795574565656,0.52,38,0.0923976743641678,0.6969243429396963,0.15681436570001034,0.7215448275862069,0.14173668221628596
Os_LEA_or4,nardini_FCR_zscore,0.08638881127624862,0.3579646498372441,0.08298953641678344,-0.02258028218880689,0.09930380729469436,0.7875163394418496,0.786,13,0.09825423233744639,0.8951880649474585,0.04808571665174958,0.8914498308906427,0.04990309307240988
Os_LEA_or4,nardini_NCPR_zscore,0.44799044603130916,0.2972895090322047,0.4727272727272727,0.06347273990513848,0.06680969342070306,0.14199852020631992,0.146,11,0.11476165085882263,0.34756815408164926,0.45896002261520463,0.3626567901234568,0.4405041867103228
Os_LEA_or4,nardini_Hydrophobicity_zscore,0.14292416923051723,0.10629117164550828,0.1501632533204999,-0.0017006887561950518,0.17451557442616622,0.12263094874626516,0.182,107,0.08909183469843837,0.3179555011307803,0.49763365663704545,0.4077772828507795,0.38957697229833976
Os_LEA_or4,nardini_Disorder Promoting_zscore,-0.012542117599979174,0.15538536060943184,-0.018473545254873804,-0.01734148915157885,0.06123381316909712,0.9019104461461865,0.94,47,0.08762642279995861,0.9605345974282363,0.017486987698105225,0.9718807810894141,0.01238700594874469
Os_LEA_or4,nardini_Iso point_zscore,0.4729488313607776,0.18091204746594902,0.4986824746532765,0.18085396574804172,0.07728010746707932,0.02975504022628766,0.024,19,0.10075064552387081,0.11784870262852513,0.928675194169559,0.10187341772151899,0.9919391235785893
Os_LEA_or4,nardini_PPII_zscore,-0.07845824897775623,0.10214474853125474,-0.084062798597279,-0.07772678836639615,0.07371786190301297,0.38931289395483837,0.436,107,0.08909183469843837,0.6187184381020022,0.2085069416062469,0.652702380952381,0.1852848030653306
Os_LEA_or4,nardini_A Patch_zscore,0.3178387426257019,0.13123143110894409,0.32908996109829863,0.047801733141181024,0.02119850023931478,0.02728827750160463,0.022,45,0.08574036939482872,0.11114172941949092,0.9541228496642062,0.09498712446351931,1.0223352594839041
Os_LEA_or4,nardini_T Patch_zscore,-0.5193349336130109,0.19577886291214275,-0.5438804371542862,-0.14488009108660702,0.08664450419683761,0.013179315893943893,0.022,20,0.07972511793848218,0.06405020188071284,1.1934794970583829,0.09498712446351931,1.0223352594839041
Os_LEA_or4,cider_kappa,-0.07899606073835025,0.13314348885024127,-0.08514827123506985,-0.40629309302016325,0.19890925392173828,0.5250963181269914,0.548,58,0.09393441256316565,0.722635972689129,0.14108042312845478,0.7380026773761714,0.13194206261112099
Os_LEA_or4,cider_omega,0.08332980652291676,0.13308896138237072,0.08772445471465842,-0.027019336341468494,0.3021391146192234,0.45112315001025105,0.54,76,0.09137452427772216,0.6666758663799943,0.17608526601993188,0.7311440107671602,0.1359970732176982
Os_LEA_or4,cider_delta,0.02027603201617754,0.14941167761610918,0.017797130256876226,-0.11615094525893949,0.6210599363579667,0.8935702195836268,0.894,59,0.09179981054268366,0.9578437405808399,0.018705334489957218,0.9577891373801918,0.01873009275028462
Os_LEA_or4,cider_mean_net_charge,-0.017274099175404043,0.30968214146757383,-0.02351002102158511,0.13787290222161722,0.7935884032421499,0.9337202071435455,0.914,15,0.10400793889161264,0.9772448574879916,0.00999660625817586,0.9678778947368422,0.014179428835107732
Os_LEA_or4,cider_fraction_neutral,0.2641855108981116,0.3013296598154982,0.274689801137376,0.806417546182361,0.6359186438288714,0.32177949432193553,0.366,15,0.0953990089061555,0.5514653684631468,0.258481755676381,0.6055855263157895,0.21782451315841564
Os_LEA_or4,sparrow_SCD,-0.1603821429235317,0.09506369906458545,-0.15853081014735673,-0.0002136335585763915,0.004115616787723337,0.10290597954860539,0.084,107,0.08909183469843837,0.2822334074088942,0.5493915809621697,0.25376576576576576,0.5955669667245296
Os_LEA_or4,sparrow_SHD,-0.23701015990811178,0.2018047374360803,-0.23623931623931624,-0.10038259851111975,0.09037724409296609,0.24528289688377605,0.262,26,0.096026994752448,0.4866954521993662,0.3127427118907608,0.503,0.2984320149440726
Os_LEA_or4,sparrow_complexity,-0.7643022395973071,0.1181256795887097,-0.7894736842105263,-3.6899116825661173,0.8007573551647338,5.83869193095435e-05,0.001,19,0.07977135610172352,0.0009069465740815684,3.0424182953709464,0.008902654867256637,2.050480462763511
Os_LEA_or4,sparrow_scaled_rg,-0.3172641545849183,0.19052591935689842,-0.3427442123094297,-0.03455735303997311,0.019285923775645263,0.11840466287505198,0.13,22,0.0901153765201571,0.3086931278060282,0.5104730387690924,0.3361953727506427,0.4734082682989623
Os_LEA_or4,sparrow_scaled_re,-0.38314549029043404,0.14909258524308103,-0.39538770053475936,-0.010630043286837332,0.004554274197219266,0.02275956256478575,0.034,33,0.09623975399843979,0.09743029761776367,1.0113059708202432,0.13206177606177608,0.8792228663190881
Os_LEA_or4,sparrow_prefactor,0.43879931661422444,0.1667829998855472,0.45563909774436084,0.005662189077933161,0.009180618379148854,0.043493409805465975,0.024,20,0.07443635014291342,0.15674370523840683,0.8048098912316498,0.10187341772151899,0.9919391235785893
Os_LEA_or4,sparrow_scaling_exponent,0.17218846815307892,0.2641488731922715,0.17032967032967034,0.3111755371564099,0.2537847342050383,0.5779754288392673,0.526,13,0.07853888425636235,0.7591387224867905,0.11967885532246526,0.7218493539374891,0.14155342788754996
Os_LEA_or4,sparrow_asphericity,0.21514060442458832,0.2494376321943691,0.23076923076923075,1.0368791372785835,0.9035527878342191,0.4273358616774501,0.4,14,0.08780759863507952,0.6484161038424053,0.18814620769914664,0.6277691107644306,0.20220005747094638
Os_LEA_or4,mpipi_epsilon_self,-0.06998505191789291,0.11481697754464276,-0.07100023775349365,-0.0030292841833742612,0.008725251684097117,0.5109569473103703,0.552,88,0.08552046906409205,0.7139204013808785,0.14635020722680916,0.7414045393858478,0.12994475925035895
Os_LEA_or4,calvados_epsilon_self,-0.15511616559268568,0.10905169080596029,-0.1523656207919489,-0.00037630777555186566,0.004417584665143628,0.16647391745682683,0.166,84,0.08254601237177275,0.3875152757469715,0.41171117304965466,0.3938584905660378,0.4046597878327689
Os_LEA_or4,avg_helix_prob,0.09905903249967826,0.10737587494245836,0.09620393631613827,0.0728012410201137,0.147184928956845,0.36163316744635554,0.346,92,0.08809488043529384,0.590589231251678,0.22871447618335358,0.5850016806722689,0.23284288621586438
Os_LEA_or4,avg_beta_prob,-0.07902228194671516,0.10117781247000882,-0.0807390817469205,-3.4690863031296866,7.925768603472382,0.43668666945477985,0.43,95,0.0876979828958618,0.6518082270139731,0.18588016224426768,0.6504962406015038,0.18675520900360945
Os_LEA_or4,avg_coil_prob,-0.17964896205910144,0.10073870450916642,-0.18192656631537335,-0.19684217733277146,0.13735790878034804,0.0729942235298789,0.074,98,0.08895067598959254,0.22594519652633283,0.6459968871023407,0.2304767801857585,0.6373728218802182
Os_LEA_or4,avg_nes,-0.07831730403091372,0.11095569602939762,-0.07493571906590119,0.6308334719523621,3.839655088078313,0.48775447422313956,0.49,88,0.08972018570762277,0.6945068634248155,0.1583234580144927,0.6972277227722772,0.1566253530484772
Os_LEA_or4,avg_nis,0.12192787160868218,0.09948533322932375,0.12186398507153225,0.7192339199651975,0.4505543773348245,0.21556487983262607,0.226,105,0.0887071206590897,0.4514930431452822,0.34534893714868653,0.4630317545660426,0.33438922418742195
CAHS_68135_tile4,nardini_Frac A_raw,0.21661467927532613,0.10026032788589206,0.21917184848145288,0.26800192709951637,0.39731544094041193,0.019681886247346264,0.036,113,0.08846028182540892,0.08761052019836434,1.0574437409806123,0.13770342205323194,0.861055267002562
CAHS_68135_tile4,nardini_Frac C_raw,-0.2669285105705276,0.19152304764741052,-0.2846826900235931,-17.274763986238824,16.04002067227164,0.2522145847709453,0.17012448132780084,18,0.0988986507953156,0.49267548015450674,0.3074390514831182,0.3989399259108803,0.3990924973199485
CAHS_68135_tile4,nardini_Frac D_raw,-0.13596004593106534,0.08072743143706144,-0.1355478334674315,-0.8504883838517467,0.5402325285486758,0.10163789341259159,0.1,147,0.09532678844124808,0.28167416190927586,0.5502529892047763,0.289080459770115,0.5389812632266723
CAHS_68135_tile4,nardini_Frac E_raw,-0.1003340680734328,0.08445638880364935,-0.10235094057104648,-0.5187610507239218,0.5451400631339687,0.22056717640996207,0.236,145,0.09432483264004488,0.4543200208880079,0.34263812435729146,0.4757835671342685,0.32259056193337476
CAHS_68135_tile4,nardini_Frac F_raw,0.3193544422134237,0.08028845165011825,0.32119376849993375,5.2572192368176145,1.7462864376240181,0.0003905861219087317,0.002,118,0.08498543718385296,0.0041581343204745436,2.3811014857359836,0.014794117647058824,1.8299109319863278
CAHS_68135_tile4,nardini_Frac G_raw,0.101367328306734,0.11301638647960392,0.10710935557942694,0.7829838644404269,0.8453065221344254,0.31776526981925235,0.376,89,0.08749829772756948,0.5487939124506639,0.2605907147279596,0.6120647249190939,0.21320264944124614
CAHS_68135_tile4,nardini_Frac H_raw,0.3357772793693296,0.10342592395908666,0.3388451126538693,5.520422612392962,2.4085708761075724,0.0019728194957659337,0.001,81,0.09288503891734458,0.015139302458165518,1.8198941344494493,0.008902654867256637,2.050480462763511
CAHS_68135_tile4,nardini_Frac I_raw,-0.04831750875584174,0.0910942161482594,-0.046014260742625435,-0.26303961867090636,0.968567074343373,0.6045914947763642,0.608,129,0.08333350687187129,0.77474011345664,0.1108439571327223,0.7811596424010216,0.1072602020652999
CAHS_68135_tile4,nardini_Frac K_raw,-0.2738970959688808,0.07947825067899426,-0.27422899352970526,-0.8454443876508935,0.25437534368154285,0.0005783173365610832,0.001,154,0.09035704162563596,0.005760269708717324,2.2395571814612674,0.008902654867256637,2.050480462763511
CAHS_68135_tile4,nardini_Frac L_raw,-0.05312237662538992,0.08609517934660595,-0.055211986751830054,-0.523263278573603,1.301006276537709,0.5185680661448941,0.558,139,0.08669778165289449,0.7181483397441893,0.14378583921408836,0.7474673768308921,0.12640775734668105
CAHS_68135_tile4,nardini_Frac M_raw,0.04410640619611705,0.1081494921625805,0.04870378462274378,2.774596716857001,3.616332986527292,0.6339037762398949,0.656,98,0.09279728127352904,0.7921828557730861,0.10117456072459766,0.811729397293973,0.09058872549849928
CAHS_68135_tile4,nardini_Frac N_raw,0.40562476927915536,0.06754488068535887,0.40683363991886445,1.2375403014292359,0.3928638698397392,1.9806828277931416e-07,0.001,152,0.09070158601373637,9.962834623799501e-06,5.0016170786117335,0.008902654867256637,2.050480462763511
CAHS_68135_tile4,nardini_Frac P_raw,0.33098007141677366,0.10273727540427459,0.33326830407056923,2.3194724801790745,0.9375872835791559,0.0020790873432803294,0.004,83,0.09236901019397653,0.015726029077744445,1.8033809256497708,0.026300653594771243,1.5800334587697278
CAHS_68135_tile4,nardini_Frac Q_raw,0.3770951608834149,0.06826422566256307,0.3805992536667423,0.95445226613579,0.30855903926178263,6.346427245798637e-07,0.001,161,0.09214764940447474,2.3646317812123813e-05,4.626236477690612,0.008902654867256637,2.050480462763511
CAHS_68135_tile4,nardini_Frac R_raw,0.3366573642450412,0.06832568023665717,0.3407345489186602,1.3588197871898169,0.3291726233551261,9.741584907298948e-06,0.001,161,0.0914459107394125,0.00021304422645092915,3.671530230787527,0.008902654867256637,2.050480462763511
CAHS_68135_tile4,nardini_Frac S_raw,-0.5129238306277224,0.06405848589590854,-0.5124503284524947,-1.722034124311584,0.242207280285851,1.3179130451012104e-10,0.001,138,0.09257455328939368,2.6516410467436352e-08,7.576485266831953,0.008902654867256637,2.050480462763511
CAHS_68135_tile4,nardini_Frac T_raw,0.07249404438211556,0.10144441388673632,0.07393188348253446,1.8735472136984765,0.7428795841285295,0.4125572882090339,0.48,125,0.08303076357012938,0.6355783031214213,0.19683093681940025,0.6917146932952924,0.16007299900790048
CAHS_68135_tile4,nardini_Frac V_raw,-0.29237409553957716,0.08516045851516538,-0.2914515723359059,-2.1703957492698795,0.9768302624398375,0.0011257261151870796,0.002,122,0.08334239880104072,0.010295277017074564,1.987361963240384,0.014794117647058824,1.8299109319863278
CAHS_68135_tile4,nardini_Frac W_raw,0.09812707930189796,0.08692525226524091,0.0962842762496148,15.626155331314061,11.701972960170735,0.2914254044528105,0.4806378132118451,122,0.09101909671476223,0.5244487753029436,0.28029692441929677,0.6917146932952924,0.16007299900790048
CAHS_68135_tile4,nardini_Frac Y_raw,0.6213460906156179,0.1072070974179187,0.6363669317683365,26.203047095638823,6.475836822206405,0.00020654166603255653,0.001,29,0.11796448890227776,0.002565196494182122,2.5908793622985375,0.008902654867256637,2.050480462763511
CAHS_68135_tile4,nardini_Frac K+R_raw,-0.05281592624142979,0.13114766271876446,-0.051307440055231524,-0.04547300976173815,0.2535877903958846,0.7179294941630785,0.684,52,0.10895352714357111,0.8429953383902838,0.07417482693750452,0.8254976076555025,0.08328418101235605
CAHS_68135_tile4,nardini_Frac D+E_raw,-0.1420153854703118,0.12319405601612662,-0.145560434837924,-0.2672647324734295,0.2956561016696582,0.2713234870233278,0.224,59,0.11225566196616683,0.5064033913645042,0.29550339452711827,0.4627186858316222,0.3346829621605629
CAHS_68135_tile4,nardini_Frac Polar_raw,0.09847491165366724,0.10399889400846943,0.09704695751129767,0.28005110133156674,0.2173644700519135,0.3200183035301964,0.354,107,0.09744604161816774,0.55087510477734,0.2589468538785007,0.5925524126455907,0.22727322925704313
