base_origin,feature,r_mean,r_std,r_full,slope_mean,slope_std,p_value,bootstrap_p,n_samples,mean_pooled_se,p_adj,bootstrap_p_adj
syn_LEA_1,nardini_Frac S_raw,0.44901971908773336,0.10160074806733675,0.460787484632284,2.520229866178121,0.8919785381963271,0.0012702977508114168,0.001,46,0.15875848941816798,0.011409995868895404,0.008824561403508771
syn_LEA_1,nardini_Frac T_raw,-0.48953293736113834,0.13991437770537657,-0.49650521380222,-3.912915492886241,2.2662622774371513,0.00038578252100361697,0.002,47,0.15250196266169466,0.004507403843224109,0.01426950354609929
syn_LEA_1,nardini_Frac V_raw,-0.09027257209844822,0.1268384633109576,-0.08922378908346607,0.4819342637748733,2.25626807613232,0.5131526875134129,0.498,56,0.15525031155613464,0.7141220340420407,0.709614730878187
syn_LEA_1,nardini_Frac W_raw,-0.33350159085135267,0.5661378923393086,-0.33394720739540396,-4.138669482638909,7.930903725537476,0.5177002083054396,0.40447154471544716,6,0.1325482875081249,0.714246993125337,0.6357787093495935
syn_LEA_1,nardini_Frac Y_raw,0.4655798798684198,0.37779889384061854,0.5122717640554155,13.702165119870715,20.61753397385223,0.2398053912767625,0.22336065573770492,7,0.2525191338685474,0.4693467385689165,0.45524040404040406
syn_LEA_1,nardini_Frac K+R_raw,0.1778524505605959,0.18004020973303742,0.17909750940466437,0.3967568252399788,0.5297043869635257,0.3618260707468859,0.332,28,0.1553610136477619,0.5977439415592624,0.575848275862069
syn_LEA_1,nardini_Frac D+E_raw,-0.1935189668782778,0.17453857536453268,-0.18954866913781232,-0.4496903543163472,0.3470540800252887,0.3340119323744417,0.27,28,0.12025850964670833,0.5712179497997538,0.5030000000000001
syn_LEA_1,nardini_Frac Polar_raw,-0.3505506563620629,0.14144221287547956,-0.35592840674050896,-1.392875182512163,0.7442142224302271,0.020700615959999207,0.01,42,0.20277731869493398,0.0964112021099963,0.05408602150537634
syn_LEA_1,nardini_Frac Aliphatic_raw,0.5253793698205127,0.1350888301192182,0.539110981945301,2.097214506376101,0.8632315384608086,0.0010023902348401572,0.001,34,0.21486713857730638,0.009251418130726588,0.008824561403508771
syn_LEA_1,nardini_Frac Aromatic_raw,0.1127803632025055,0.25180255383107003,0.12261993509187416,7.239674437447447,7.687937367347914,0.6170072950243819,0.654,19,0.3133528462589819,0.7939717532650131,0.8087450980392157
syn_LEA_1,nardini_R/K Ratio_raw,-0.19569593251974113,0.09696415462792227,-0.1951643537842913,-0.09360253509438765,0.11338490639755602,0.03744538397751253,0.036,114,0.153653736506095,0.14323215316113155,0.1425826771653543
syn_LEA_1,nardini_E/D Ratio_raw,-0.08894415355225033,0.12706354272090542,-0.0774549596141157,-0.07033782215710775,0.3037729803404193,0.5462584011078409,0.492,63,0.17828038768630963,0.7362780941938117,0.7060656205420828
syn_LEA_1,nardini_Frac Chain Expanding_raw,-0.05865920762432639,0.1761888811274011,-0.06544127207166402,-0.8127200577174806,0.6402877828012746,0.7219565478932184,0.686,32,0.23394106849398077,0.8474775813075586,0.8314650602409639
syn_LEA_1,nardini_FCR_raw,0.04355534748895162,0.2778068163141158,0.04310397127123651,0.005566839407176806,0.3100177533520613,0.8695261042874448,0.822,17,0.12103435844655396,0.937559765180246,0.9087164835164835
syn_LEA_1,nardini_NCPR_raw,0.20759306244222384,0.18588841777778664,0.21756203456669695,0.5467623035468464,0.47655258689094343,0.31865952151678517,0.274,23,0.17188393967035998,0.5564187490750855,0.5066985294117647
syn_LEA_1,nardini_Hydrophobicity_raw,-0.28914673304560917,0.31201040961836846,-0.31468531468531474,-0.18333042654926648,0.4296280103019714,0.31913878550330455,0.368,12,0.2828642094744784,0.5564187490750855,0.6122039473684211
syn_LEA_1,nardini_Disorder Promoting_raw,0.6440230563701721,0.08205916725526283,0.6561444539844941,1.2554725681741874,0.3135879428843789,7.403737480083467e-07,0.001,46,0.13206239955437263,3.103399960401653e-05,0.008824561403508771
syn_LEA_1,nardini_Iso point_raw,0.34615392519270505,0.15120413337029745,0.3558165355543955,0.05357917456438589,0.031252232234033665,0.05363596427875996,0.03,30,0.24336600286489926,0.18577540312542687,0.12627615062761505
syn_LEA_1,nardini_PPII_raw,-0.24339260024114304,0.3974559336064019,-0.19999999999999998,-1.704160667723322,7.5471319407938,0.5795840000000001,0.568,10,0.08849738236249786,0.7718215791481489,0.7608628495339547
syn_LEA_1,nardini_A Patch_raw,0.6620443439353935,0.07598468182240913,0.6822860569528441,0.9167289176849699,0.14650179462326918,8.81721657687709e-06,0.001,34,0.11456822173465729,0.0002163443872277647,0.008824561403508771
syn_LEA_1,nardini_E Patch_raw,0.19080830076917413,0.26668213961255205,0.20354430632521162,0.6055991886035667,0.995265662089416,0.48520959851334666,0.436,14,0.09958948483796268,0.694339766862627,0.665578148710167
syn_LEA_1,nardini_I Patch_raw,0.20736663564928265,0.5622432229022701,0.17654696590094993,-0.40616122155134343,3.6185384227403192,0.7379309324353431,0.6258776328986961,6,0.18066197903767325,0.8592112477198556,0.7970036692355548
